summary_date,score,score_stay_active,score_move_every_hour,score_meet_daily_targets,score_training_frequency,score_training_volume,score_recovery_time,cal_active,cal_total,daily_movement,inactivity_alerts,steps,non_wear,rest,inactive,low,medium,high,average_met,met_min_inactive,met_min_low,met_min_medium,met_min_high,target_calories,target_km,target_miles,to_target_km,to_target_miles,day_start,day_end,class_5min
2021-04-23,87.0,89.0,100.0,60.0,96.0,97.0,100.0,588,2136,15829,0,17860,0,509,450,317,161,3,1.6875,8,188,448,17,350,10.0,6.21371,-6.2,-3.8525002,2021-04-23T04:00:00-07:00,2021-04-24T03:59:59-07:00,111111111111111112211211122221111111111111111232222332233333422111223443322222311222233333334323343333433432322222222333332233323423223333233323322222223234222322223434223444444444444444444443323433322233222233322222213221232222223332111111112111111111111111111111112111111111111111111111
2021-04-24,86.0,81.0,95.0,60.0,96.0,97.0,100.0,355,1880,9590,1,10629,0,538,502,329,68,3,1.46875,6,215,162,17,300,9.0,5.592339,-1.3,-0.8077823000000001,2021-04-24T04:00:00-07:00,2021-04-25T03:59:59-07:00,111111111111111111111221121111111111111122211122223344433321233332222222234333343334322222333332333322323322332422222222222223432323333222342222332232223233223322222223443433333222223333222234432222222222222221112232233333333321111111111111111111111221111111111111111111111111111111111111
2021-04-25,90.0,77.0,100.0,78.0,100.0,97.0,98.0,330,1850,8898,0,10098,0,526,540,306,67,1,1.4375,6,193,167,5,300,9.0,5.592339,-0.7,-0.4349597,2021-04-25T04:00:00-07:00,2021-04-26T03:59:59-07:00,111111111111111111111112211111111111112331113333344434333332323422222222222244333332222223433334343343322222222222232222222334422234322223232332222242333223333333222222222332322222222232222223333322222333322333422233212221111111111111111111112111111111111111111111111111111122222111111111
2021-04-26,83.0,77.0,100.0,60.0,100.0,97.0,89.0,242,1736,6170,0,6001,43,584,528,238,44,3,1.34375,8,129,120,15,350,9.0,5.592339,2.9,1.8019759,2021-04-26T04:00:00-07:00,2021-04-27T03:59:59-07:00,122111111111111111111111111111111111112221111223333233322322222222222222222222333333332333224322222232232332322233233243232223422122222211334222222222223333322223433332323343342233222111122222222223322211222343222333000000002111111111111111111111111111121111211111111111111111111111111111
2021-04-27,90.0,78.0,95.0,78.0,100.0,99.0,100.0,525,2069,13018,1,15431,0,528,525,269,89,29,1.625,11,154,267,158,350,9.0,5.592339,-4.5,-2.7961695,2021-04-27T04:00:00-07:00,2021-04-28T03:59:59-07:00,111111111111111111222112111111113333322222222222221122233222222233333233333222223322234343343232224333433333324222222222222222222232333222333332222223233454555555332233444444444222343333332222222222232222223432222211111111111111111111111111122111111111111111112111111121111111111111111111
2021-04-28,94.0,69.0,100.0,95.0,100.0,98.0,100.0,299,1839,7391,0,8551,0,460,610,315,51,4,1.4375,11,173,123,30,250,7.0,4.349597,-1.2,-0.7456452,2021-04-28T04:00:00-07:00,2021-04-29T03:59:59-07:00,111111111111111111111111122211112222333321223434323222222222223334332222232233333322111111232222322322233323333222233322222223333222222222322222223342233333343333233334322225252222344423322233233332232322222221233222222222223222223321111111111111111111111111112211111111111111111111112211
2021-04-29,94.0,67.0,100.0,100.0,100.0,98.0,98.0,273,1787,7178,0,7135,0,524,608,255,49,4,1.40625,9,157,119,22,250,7.0,4.349597,-0.5,-0.3106855,2021-04-29T04:00:00-07:00,2021-04-30T03:59:59-07:00,112111112221111122111111111111111111111113334433223333422233232222232124333332222223322222322222222322222234443223322233222232222222233434443334322222222222243223222222222222222222122122332233232223322233332222222222222223423221111111111111111111111111111111111111111111111111111111111111
2021-04-30,93.0,65.0,100.0,95.0,100.0,97.0,100.0,201,1719,5127,0,5094,616,179,404,205,33,3,1.375,7,120,83,16,250,7.0,4.349597,1.4,0.8699194,2021-04-30T04:00:00-07:00,2021-05-01T03:59:59-07:00,111111111111111111111111111111113333332213433432323332233322222223343222222323322222232222222222222233332322222223433323433443332222233222222222223323322222233332212000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-05-01,93.0,97.0,100.0,78.0,100.0,96.0,100.0,164,1672,4033,0,4294,618,250,366,174,29,3,1.34375,6,85,75,18,250,7.0,4.349597,2.4,1.4912904,2021-05-01T04:00:00-07:00,2021-05-02T03:59:59-07:00,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000344333333222232222222223222223332223322222333332222134323233422233333332334333222332222222222222333222222222322111111111111112211111111111111111111111122122111111111
2021-05-02,92.0,89.0,100.0,78.0,100.0,96.0,100.0,509,2056,14650,0,11688,0,577,374,416,69,4,1.59375,8,372,172,21,250,7.0,4.349597,-6.8,-4.2253228,2021-05-02T04:00:00-07:00,2021-05-03T03:59:59-07:00,212221111111111111111111111111111111111111111111111123223333332233222222334533442233222222233334433234323222343222223323222343333332344432322233333322323433222223323334333333333322223433333322232322233323322222222233332222311111111111111111111111111111111111111121112111112111111111111111
2021-05-03,98.0,97.0,100.0,95.0,100.0,100.0,100.0,789,2356,21623,0,24002,0,523,355,321,235,6,1.84375,8,197,647,35,250,7.0,4.349597,-14.3,-8.8856053,2021-05-03T04:00:00-07:00,2021-05-04T03:59:59-07:00,111111111111111112311111111111111111233333333334333434212443333333423322233234222333423334444444343322322233322232323444343334233233333443444444444433333332222222222234344444444344444332333222222332233322222212222223322211111111111111111211111111111111111111111111111111111111111112111111
2021-05-04,94.0,76.0,100.0,95.0,100.0,98.0,98.0,150,1612,3463,0,4535,0,819,376,235,10,0,1.25,9,131,29,0,100,3.0,1.864113,-1.2,-0.7456452,2021-05-04T04:00:00-07:00,2021-05-05T03:59:59-07:00,111111111111111222111121122111223333332333311222221111112221222222211111111111111123223232232222322322222233222343332222222233232223223332222333333332223322322333222232222222222233322332232211111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
2021-05-05,94.0,100.0,100.0,78.0,96.0,97.0,100.0,57,1359,1892,0,0,0,1376,19,45,0,0,0.96875,0,65,0,0,100,3.0,1.864113,1.2,0.7456452,2021-05-05T04:00:00-07:00,2021-05-06T03:59:59-07:00,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111113333333333111111111111111111111111111111111111111111111111111121111111111111111111111111111111111111112211111
2021-05-06,76.0,48.0,78.0,60.0,71.0,96.0,100.0,166,1684,4002,2,4557,0,449,763,197,29,2,1.34375,11,97,69,11,250,7.0,4.349597,2.3,1.4291532999999998,2021-05-06T04:00:00-07:00,2021-05-07T03:59:59-07:00,111111111111111111122111111232233221222222211223322221221222232422222222223344233222222443232343232222223322222222222222332222223323321222222223333423222222222333432232222222222222222222322222223233222222222222222222222223332222222221111111111111111111111111111111111111111111111111111111
2021-05-07,80.0,58.0,95.0,60.0,71.0,95.0,100.0,226,1755,5561,1,5887,0,459,686,253,40,2,1.375,12,139,93,11,300,9.0,5.592339,2.0,1.242742,2021-05-07T04:00:00-07:00,2021-05-08T03:59:59-07:00,111111111111111221111111111111111112331112222234333333222232223323222222221222334433334332332233322222222222222222222222212222344342222222222223222222222232222233322222223432333333323232332223222223233322222222233332222222222223333332122111111111111111111111112111111111111111111111111111
2021-05-08,89.0,73.0,100.0,78.0,96.0,95.0,100.0,340,1892,8691,0,9392,0,505,555,304,75,1,1.5,10,166,200,6,250,7.0,4.349597,-2.3,-1.4291532999999998,2021-05-08T04:00:00-07:00,2021-05-09T03:59:59-07:00,122111111111111111111122111111111111223322221123433333433232223222223333334332322222232233343333223443322223322222332322222222223322223322232343222233334334434333323223222222233222222222322222223332322324442222222222222233333321111111111111111111111111111111111111111111111111111111111111
2021-05-09,87.0,78.0,95.0,78.0,71.0,95.0,100.0,333,1859,9076,1,7979,52,520,499,331,36,2,1.46875,9,263,93,11,250,7.0,4.349597,-2.1,-1.3048791,2021-05-09T04:00:00-07:00,2021-05-10T03:59:59-07:00,111111111111112211111111111111111111133211112334323332333333333322232233333333222222222222112432233333333333322222224332222222222222233223233332343343432243222222223223222222223223322222222333334233222222233222200000000002223221111111111111111111111111111111111111111111111111111111111111
2021-05-10,76.0,65.0,100.0,60.0,40.0,86.0,98.0,189,1686,4581,0,5209,0,563,628,218,30,1,1.3125,9,117,81,6,250,7.0,4.349597,1.7,1.0563307,2021-05-10T04:00:00-07:00,2021-05-11T03:59:59-07:00,111111111111111111111111112211111123222333433233322222222222223333222222222222222122222222232332222122334433222223323344342222332222222222222112332222222232332223222233222322222233322433222222223222223334332222222233211111111111111111111111111111111111111111111111111111111111111111111111
2021-05-11,76.0,62.0,100.0,60.0,40.0,88.0,100.0,253,1778,6393,0,6998,0,456,651,297,34,2,1.40625,8,177,89,11,250,7.0,4.349597,0.0,0.0,2021-05-11T04:00:00-07:00,2021-05-12T03:59:59-07:00,111111111122113221111111112222112223332222222222222222222222222222224222212333322233333332233222221222323333333333222222333323222223334222222343223223322222333333332222343233444332222232222243222223332233322222222323222333211111111111111111111111111111111111111111112211121111111111111111
2021-05-12,87.0,76.0,100.0,78.0,71.0,95.0,100.0,322,1820,8334,0,9872,0,591,534,244,69,2,1.4375,7,146,196,13,300,9.0,5.592339,-0.4,-0.2485484,2021-05-12T04:00:00-07:00,2021-05-13T03:59:59-07:00,111111111111111222211111112113332333332233111112222111122222222111212111113332322222233223322222233321222112222222333444233333221133222222222222222222223322222222222223222332333344444333334444444223432333322222222223222223321111111111111111111111122111111111111111111111111111111111111111
2021-05-13,94.0,80.0,95.0,95.0,96.0,96.0,100.0,266,1786,6583,1,6891,209,396,529,255,44,7,1.40625,9,145,106,40,250,7.0,4.349597,-0.3,-0.1864113,2021-05-13T04:00:00-07:00,2021-05-14T03:59:59-07:00,111111111111111112221223223300000000000000000000000000000000000000000323222322333433322334333223232332343333322234233433333333222333422232222223322223443244333332222222222222223322222332222222222222222232222332222322222222331111111111111111111111111111121111111111111111111111111111112221
2021-05-14,95.0,72.0,100.0,100.0,100.0,96.0,100.0,303,1829,7727,0,7947,0,590,516,269,59,6,1.4375,11,151,148,31,250,7.0,4.349597,-1.3,-0.8077823000000001,2021-05-14T04:00:00-07:00,2021-05-15T03:59:59-07:00,221111111221222222222221111111111111111113333442111111212222211212322222232212333322222223334222233322222223334333332442233222222443333233332222232222222333332223323222354323334433324322232322223222222222222222222223222333321111111111111111111111111111111111111111111111111111111111111111
2021-05-15,96.0,79.0,100.0,100.0,100.0,97.0,100.0,372,1908,9800,0,10458,0,504,526,325,82,3,1.5,9,190,203,17,250,7.0,4.349597,-3.1,-1.9262501,2021-05-15T04:00:00-07:00,2021-05-16T03:59:59-07:00,111222111111111111111111111111111122222111112222223344323433222222344333333332322222222222344423234444233222333442224234433322223333223322222322111111111111111121121222323322233343322233322232233222222223333333232322212222233232222333443333332233331111121111111111111111111111111111111111
2021-05-16,96.0,85.0,100.0,100.0,100.0,96.0,98.0,273,1805,6826,0,8411,0,542,482,390,26,0,1.40625,8,231,68,0,150,5.0,3.106855,-3.1,-1.9262501,2021-05-16T04:00:00-07:00,2021-05-17T03:59:59-07:00,111111111111111111111112222211122123334332223332333333322221222222111233222222222233333332333432233342323322222233323233323322222223343222223332222222333333333332333222222222334333333332322223332322333433222222111111121122232111111111111111111111111111111111111111111111111111111111111111
2021-05-17,95.0,91.0,100.0,100.0,100.0,95.0,89.0,101,1549,2439,0,2798,314,546,423,147,10,0,1.21875,4,82,28,0,250,7.0,4.349597,4.0,2.485484,2021-05-17T04:00:00-07:00,2021-05-18T03:59:59-07:00,111111111111111111111111111221123333322222222333333332322222222222222322222332232222222222322222322322222222222233332322222200000000000000000000000000000000000000000000000000000000000000222232222222223233333222111111111111121111111111111111111111111111111111111112111111111111111111111111
2021-05-18,91.0,68.0,100.0,95.0,100.0,82.0,100.0,204,1721,4935,0,6213,0,520,615,280,25,0,1.34375,9,157,63,0,250,7.0,4.349597,1.3,0.8077823000000001,2021-05-18T04:00:00-07:00,2021-05-19T03:59:59-07:00,111111222221211112233333322222222222332332211112111111233332222223344332333222232323222322222222222222221123322222222222223322232322333334432212221111222222312333222332243232234322233223322332222222332222223223332233211111111111111111111111111111111111111111111111111111111112311111111111
2021-05-19,94.0,78.0,100.0,95.0,100.0,92.0,100.0,370,1917,9496,0,10489,0,485,535,339,76,5,1.5,10,200,180,27,300,9.0,5.592339,-1.7,-1.0563307,2021-05-19T04:00:00-07:00,2021-05-20T03:59:59-07:00,111111111111111111111123432233233222223353223332234223432322223342333343323222342222221223333332333344444322232222222333422222222222333333322222332222222222222332233332323332222222333334443333332222222222233342211211111111111111111111111111111111111111111111111111112211111122111111111111
2021-05-20,89.0,76.0,100.0,78.0,96.0,89.0,100.0,275,1813,6524,0,7733,0,510,541,348,38,3,1.4375,10,190,93,15,300,9.0,5.592339,0.7,0.4349597,2021-05-20T04:00:00-07:00,2021-05-21T03:59:59-07:00,111111111111112111111111112323311121111111113332223222222222233222344433322222222223322343232222233322222222232332344222332222223343333323223233223333223222222222233222223333343343333333332221222223322222222232223433333333321111111111111111111111111122111111123111111111111111111111111111
2021-05-21,88.0,79.0,78.0,78.0,96.0,95.0,100.0,293,1834,7625,2,7269,116,459,518,284,62,1,1.4375,9,156,159,6,250,7.0,4.349597,-1.0,-0.621371,2021-05-21T04:00:00-07:00,2021-05-22T03:59:59-07:00,111111111111111112311112112111111333333334333333334333222233243230000000000000000000000033323343433333433333222344322222222222232222233222222322222222222222333442222222222222323432222234222222233333333322222221221112222222222233322222111111111111111111111111111111111111111111111111111111
2021-05-22,89.0,70.0,100.0,78.0,96.0,95.0,100.0,282,1805,7677,0,8843,0,484,599,307,50,0,1.4375,6,187,125,0,250,7.0,4.349597,-0.7,-0.4349597,2021-05-22T04:00:00-07:00,2021-05-23T03:59:59-07:00,111111111111111111122122222111222222221121111222211333323422223332322223433343344234333333444333333222333233433222322222333222233222222222111111233432232423332342222233222222222233233322222334232222222232222222332232233222222211111111111111111111111111111111111111122211122112111111111111
2021-05-23,88.0,71.0,95.0,78.0,100.0,95.0,98.0,259,1785,6424,1,7272,0,549,588,254,43,6,1.40625,12,143,102,34,250,7.0,4.349597,-0.1,-0.0621371,2021-05-23T04:00:00-07:00,2021-05-24T03:59:59-07:00,111111111111111111111111111111111111111111111111222322112112332345332222233234343422232223332222222322223233222234322222222342232223424433223223332222222233322233322223322332223222343223343333322222223322322332233322222222222222222211111111111111111111111111111111111111111111111111111111
2021-05-24,88.0,65.0,100.0,78.0,100.0,95.0,100.0,187,1699,4701,0,6101,0,558,639,217,25,1,1.34375,10,133,63,5,250,7.0,4.349597,1.7,1.0563307,2021-05-24T04:00:00-07:00,2021-05-25T03:59:59-07:00,111111111111111111111111111111111112211223222222223334332322222333222222334323323222232222223322222111111233233222222222222223233222222222222222323323233332222222222222222223333333332321222222222222234323222222222223332211111111111111111111111111111121111111111111111111111111111121112211
2021-05-25,87.0,70.0,100.0,78.0,100.0,81.0,100.0,184,1697,4486,0,5427,80,507,595,240,17,1,1.34375,12,146,40,8,300,9.0,5.592339,3.2,1.9883872,2021-05-25T04:00:00-07:00,2021-05-26T03:59:59-07:00,112221111111111111111111111111112222222222223222222222222222222223223322323222233322333333000000000000000023332222322232223223333222223333223332223222243222211233222223232233222223422222334333222233333232322222222222332221111111111111111111111111111111111111111111111111111111111111111111
2021-05-26,91.0,83.0,100.0,78.0,100.0,96.0,100.0,517,2102,13635,0,17113,0,478,472,354,133,3,1.65625,12,210,345,15,350,10.0,6.21371,-4.3,-2.6718953,2021-05-26T04:00:00-07:00,2021-05-27T03:59:59-07:00,222221111111111111111111111111111112222222232112222333233443233222233222322222222323222223333342223333333433223322233334333333222222243333223323222222222323222444333223332323232234444444444444344444443332333333233223233332222233211111111111111111111111112111111111111111111111111111111111
2021-05-27,95.0,80.0,95.0,95.0,100.0,96.0,100.0,304,1859,7492,1,9131,13,559,482,337,45,4,1.46875,12,198,109,23,250,7.0,4.349597,-1.3,-0.8077823000000001,2021-05-27T04:00:00-07:00,2021-05-28T03:59:59-07:00,111111111111111222221111221233334443332322233333544334333322322222222233222222222222222220033342323332234232223233233433322222333223322111112222221112222222232222223223222233333333343333332322222333222333322223223321111111111111111111111111111111111111111111111111111111111111111111111111
2021-05-28,88.0,68.0,95.0,78.0,100.0,96.0,98.0,348,1925,9245,1,11300,0,427,613,343,57,0,1.53125,13,236,142,0,350,9.0,5.592339,0.1,0.0621371,2021-05-28T04:00:00-07:00,2021-05-29T03:59:59-07:00,111111111111111111111122211113333333334333433322222222222222322222322222222112322222223222322222233333333332323322222222332223343433234443433323222222222222222232342222222322333332323332222233233323344443422222222222323233322222223211111111111111111111111111111111111111111111111111123211
2021-05-29,91.0,100.0,100.0,78.0,100.0,98.0,89.0,536,2063,14533,0,16304,356,549,144,237,150,4,1.625,8,155,417,22,250,7.0,4.349597,-7.5,-4.6602825,2021-05-29T04:00:00-07:00,2021-05-30T03:59:59-07:00,122222222222222222222112111111111111111111111112333433333344444444333333334332232222333334434332333333223332233222223443333332234443544444444444443233000000000000000000000000000000000000000000000000000000000000000000002003322111111111111111111111111111111111111111111111111111111111111111
2021-05-30,85.0,78.0,100.0,78.0,100.0,100.0,80.0,503,2064,13004,0,16022,0,508,522,273,119,18,1.625,13,140,319,93,300,9.0,5.592339,-5.3,-3.2932663,2021-05-30T04:00:00-07:00,2021-05-31T03:59:59-07:00,111111111111111113212111111111111222222332212333334333323333343332222222443432344555444443444444444223332334333222222222222232223322233332232222232322222222322322222232322332332222222222222332222322222222333333332222222221111111111111111111111111111111111111111111231111111111111111111111
2021-05-31,86.0,79.0,95.0,95.0,100.0,100.0,69.0,421,2006,10963,1,12725,0,442,519,406,67,6,1.59375,10,272,158,33,300,9.0,5.592339,-3.1,-1.9262501,2021-05-31T04:00:00-07:00,2021-06-01T03:59:59-07:00,111111211111111111111111122111233333332232332222222222221223333343333443223334443322222222232222222222222233233333332223322332233334322333332233222332333333333444445433333444322333333322232222222223222222222222222222222232333322221111111111111111111111111111111111111111111111111121111111
2021-06-01,77.0,88.0,100.0,100.0,100.0,100.0,13.0,464,2030,12408,0,13846,0,518,452,356,112,2,1.59375,12,220,279,10,350,9.0,5.592339,-2.9,-1.8019759,2021-06-01T04:00:00-07:00,2021-06-02T03:59:59-07:00,111111111111111111111111111111111122344343333233333443343344232222222222343223332222223333233443332244322233333333422222443444433332434333333322242323223323222322332233332222222333332323232332222233222233222223332223422111111111111111111111112211111111111111111111111111111111111111111111
2021-06-02,75.0,90.0,100.0,100.0,100.0,100.0,6.0,444,2030,11381,0,13647,414,153,471,305,78,19,1.625,10,184,197,108,300,9.0,5.592339,-3.7,-2.2990727,2021-06-02T04:00:00-07:00,2021-06-03T03:59:59-07:00,111111111111111111111111332222333332223232223423333333332222222223222333332222222222222222232222322233333333233233343333333233233334322333332223322222222222222222222222223333235555444444444344300000000000000000000000000000200000000000000000000000000000000000000000000000000000112222221111
2021-06-03,70.0,67.0,100.0,100.0,100.0,99.0,1.0,295,1844,7237,0,8408,0,484,615,284,54,3,1.4375,13,158,141,20,150,5.0,3.106855,-3.7,-2.2990727,2021-06-03T04:00:00-07:00,2021-06-04T03:59:59-07:00,222222111111111111111111111111111112222222222332333333334434433433323222322322222233232333322333223432234422223333322242232233333332233222222222222222222222222222223443222223422222222222222234423323232222222222222223322222211111111121111111111111111111111111111111111111111111111111111111
2021-06-04,72.0,81.0,95.0,100.0,100.0,100.0,1.0,622,2206,17257,1,19794,0,446,489,326,178,1,1.75,9,225,460,5,250,7.0,4.349597,-9.8,-6.0894358,2021-06-04T04:00:00-07:00,2021-06-05T03:59:59-07:00,111111111111111111112333334444434222223333343333222222323333222222222222222222222222222222222234322343333323444444444444444444434334432223233333223333322222343334443323233222233322222222222233332222234223222322232222232321111111111111111111111111111111111111111111111111111111111111111111
2021-06-05,72.0,79.0,100.0,100.0,100.0,100.0,1.0,477,2052,13107,0,13763,0,487,499,358,92,4,1.625,12,276,229,19,250,7.0,4.349597,-5.9,-3.6660889,2021-06-05T04:00:00-07:00,2021-06-06T03:59:59-07:00,111111111111111111111111111112233332222223353342233232233333333333333333222232223222223222222222223322322222222222222323223332322323333332233222222233322222223423443443222224433443444432222334443333322222223233222233322211111111111111111111111111111111111111111111121111111111111111111111
2021-06-06,74.0,91.0,100.0,100.0,100.0,99.0,1.0,354,1890,9529,0,11250,224,435,424,285,70,2,1.5,9,201,177,11,250,7.0,4.349597,-2.6,-1.6155646,2021-06-06T04:00:00-07:00,2021-06-07T03:59:59-07:00,111111111111221112322222222222222233222222333334333433443333333233323332222223343222232234423333323222222222222223332222224443333333232223342222222333332222223343433432222000000000000000000000000000000000000000000002332111111111111111111111111111111111111111111111111111111111111111111111
2021-06-07,68.0,57.0,95.0,100.0,100.0,99.0,1.0,287,1858,6980,1,8168,0,400,701,287,49,3,1.46875,16,168,124,15,250,7.0,4.349597,-0.8,-0.4970968,2021-06-07T04:00:00-07:00,2021-06-08T03:59:59-07:00,111111111111122222222222222222222223333333343334444333333332234422222233333422222222222222232222222223432222223322222222233332222232222333223222222233333233332222222222233222233322322223323443323332222233322111222222222223322111111111111111111111111111111111111111221111111111111111111111
2021-06-08,71.0,78.0,100.0,100.0,100.0,98.0,1.0,324,1890,8034,0,10150,0,511,527,351,50,1,1.5,14,210,135,5,300,9.0,5.592339,-0.5,-0.3106855,2021-06-08T04:00:00-07:00,2021-06-09T03:59:59-07:00,111111111111111111111111111111111123222222223343333222333333332222222223322332234323233233322222322223332333333332223333322223442222333323322222222222222222222222223222223234333342222333444433333333232222332223422222211332211111111111111111111111111111111111111111111111111111111111111111
2021-06-09,69.0,60.0,100.0,100.0,100.0,98.0,1.0,399,1995,10072,0,12261,0,339,684,321,92,4,1.59375,14,171,240,24,250,7.0,4.349597,-3.8,-2.3612098,2021-06-09T04:00:00-07:00,2021-06-10T03:59:59-07:00,111111111122123222222222222223322223333322333222222323222223232223333233333222232333234222222222232222222233333432222232222232344334444444443223222332232344433232233333232222232232222223333223322232232333222224422222222341111111111111111111111111111111111111111111111231233332233311211111
2021-06-10,81.0,77.0,100.0,100.0,100.0,97.0,48.0,210,1741,4861,0,6025,196,407,546,255,32,4,1.375,10,122,82,22,250,7.0,4.349597,1.1,0.6835081000000001,2021-06-10T04:00:00-07:00,2021-06-11T03:59:59-07:00,111111111111111111111111221111111111111111222221222223344333322222222232222332222223333543234233322322222212223333332233334332233332222332333223322232322222222233232322222222223332222222322222222322343222223322000000000000000000000000000000000000002111111111111111111111111111111111221111
2021-06-11,95.0,72.0,100.0,100.0,100.0,96.0,98.0,279,1847,6474,0,8120,0,504,576,319,39,2,1.4375,19,182,98,14,150,5.0,3.106855,-3.3,-2.0505243,2021-06-11T04:00:00-07:00,2021-06-12T03:59:59-07:00,111111111111111111111221123333333332232222334322233343222322333232222235222222233332332223332223222223332223223234333322222333232322222222223432222222222222232222232232222233223343332333343333222222233222223311111133231111111111111111111111111111111111111111111111111111111111111111111111
2021-06-12,96.0,82.0,100.0,100.0,100.0,97.0,98.0,462,2026,12055,0,13618,0,503,483,348,96,10,1.59375,12,219,234,55,250,7.0,4.349597,-5.5,-3.4175405,2021-06-12T04:00:00-07:00,2021-06-13T03:59:59-07:00,111111111111111112221111121111134333222223234443334443543433332222333332221232234453343432322322223432443333334442233222323222223222322232221222333332232222332233333334333333233332222222111222343342232222223222222222232333322111111111111111111111111111111111111111111111111111111111111111
2021-06-13,88.0,56.0,78.0,95.0,100.0,96.0,98.0,191,1745,4586,2,5922,0,439,700,282,19,0,1.375,12,159,45,0,250,7.0,4.349597,1.6,0.9941936,2021-06-13T04:00:00-07:00,2021-06-14T03:59:59-07:00,222111111111111111111232222222222222222222222433343333333332222222233333332344323322322222223322323333332222332222233333222222233222222232222222222222233322222222222332222222222222222222222222323322233232323333222322121222111111111111111111111111111111111221111111111111111111111111111111
2021-06-14,95.0,84.0,100.0,95.0,96.0,95.0,100.0,295,1855,7046,0,9073,38,499,481,393,29,0,1.46875,14,241,77,0,250,7.0,4.349597,-1.1,-0.6835081000000001,2021-06-14T04:00:00-07:00,2021-06-15T03:59:59-07:00,111111111112111111111111122222223222222222333433333334333223223332323223433333222222222222222233333333323242322333233333433222233333333333333223332332232222222222211222222223233233333333333322233322222222223200000003211111111111111111111111111111111111111111111111111111111111111111111111
2021-06-15,85.0,69.0,100.0,78.0,71.0,89.0,100.0,194,1708,4746,0,6180,88,507,601,220,20,4,1.34375,10,138,49,21,250,7.0,4.349597,1.5,0.9320565,2021-06-15T04:00:00-07:00,2021-06-16T03:59:59-07:00,111111111111111111111122111111123333333343322222232222222222222222222233323223322222232323333323333232232222222222233332222233322223321222222222222222322222222233333322223542222222222230000000000000000033322221122222223311111111111111111111111111111111111111111111111221111111111111111111
2021-06-16,82.0,76.0,100.0,78.0,40.0,79.0,100.0,304,1890,7485,0,9590,0,432,562,417,26,3,1.5,12,245,69,16,250,7.0,4.349597,-1.3,-0.8077823000000001,2021-06-16T04:00:00-07:00,2021-06-17T03:59:59-07:00,111111111111111111111123333333222332222222222322222223222233333233333332332333223333222222332332222332233233332234233233333323333333322223322233222222222222333333343322232223333333433222223333333332332323433222222222233221111111111111111111111111111111111111111111111111111111112222111111
2021-06-17,93.0,82.0,100.0,95.0,71.0,96.0,100.0,738,2424,19169,0,20476,0,190,506,601,123,20,1.9375,13,403,302,111,250,7.0,4.349597,-12.9,-8.015685900000001,2021-06-17T04:00:00-07:00,2021-06-18T03:59:59-07:00,111122222222211111111111111111111222343333422333333333433332333332233333333222233222334542333423223322354212233342233333333322222343333443333433355433332222223333333334444333322222333322333333333322322233332222343332222223333333343434444432222222222233343321222333322222222222211111111111
2021-06-18,95.0,89.0,100.0,95.0,96.0,96.0,98.0,298,1815,7774,0,9396,0,644,423,317,55,1,1.40625,8,185,136,6,100,4.0,2.485484,-5.1,-3.1689921,2021-06-18T04:00:00-07:00,2021-06-19T03:59:59-07:00,111111111111111111111221111111111111111111112222322333233334333333223433322323432222332233222333333222222223322233223322222222223222234333332332232333432222222233222222222344223223333433444343334222223333332111111111111111111111111111111111111111111111111111111111111111111111111111111111
2021-06-19,93.0,92.0,100.0,95.0,96.0,96.0,89.0,335,1902,8487,0,10459,101,502,408,380,47,2,1.5,12,239,114,12,250,7.0,4.349597,-2.1,-1.3048791,2021-06-19T04:00:00-07:00,2021-06-20T03:59:59-07:00,111111111111222211111111111111111112332233333234433333334333333322333344332343333342332222222333323322322222233323232343334332322333223443222222233222233232233332223332232222222222223223333323233220000000000000000000022111112332111111111111111111111111111111111111111111111111111111111111
2021-06-20,93.0,98.0,95.0,100.0,100.0,99.0,78.0,704,2265,18493,1,18297,0,527,376,371,130,36,1.78125,6,256,326,203,250,7.0,4.349597,-12.0,-7.456452,2021-06-20T04:00:00-07:00,2021-06-21T03:59:59-07:00,111111111111111111111232111111123332111221311111111111113211222223434242332222222322244454333343443333333444343345454554344335333333322233433445433323334333333232211112233322333333232332233333333333222222222222222222222223432332211111111111111111111111111111111111111111111111222222222211
2021-06-21,88.0,81.0,100.0,100.0,100.0,99.0,69.0,307,1818,7898,0,9371,0,621,502,242,69,6,1.40625,9,128,173,36,150,5.0,3.106855,-4.1,-2.5476211,2021-06-21T04:00:00-07:00,2021-06-22T03:59:59-07:00,111111111111111111111111111111111122233322222222222223333322233322222343443332322232222223322334334554322222322222222332333222233332221221111111112322344444433332222333322223223333222222222222223332222222222233111111111111111111111111111121111111111111111111111111111111111111111111111111
2021-06-22,77.0,86.0,100.0,100.0,100.0,100.0,13.0,634,2220,16834,0,20318,0,504,422,352,151,11,1.75,13,219,422,59,300,9.0,5.592339,-8.8,-5.4680648000000005,2021-06-22T04:00:00-07:00,2021-06-23T03:59:59-07:00,111111111111111112222322222221111113334333333333233323322221111222332222232233433443233433232223333322222222222223233322223332233223222222222223323343333333334323343322332223323442245444444444444434444442233322223222222233321111111111111111111111111111211111111111111112311111111111111111
